,roll,pitch,yaw,vX,vY,vZ,roll moment,pitch moment,yaw moment,con ailrn,con elev,con ruddr,lat,lon,alt,mag_comp,craft airspeed,con throttle
1273,9.711,14.124,76.700,8.209,1.529,-4.206,-0.264,-0.341,0.281,-0.625,0.153,0.500,28.631,-81.803,83.343,62.500,18.174,0.502
1274,9.516,13.773,76.903,8.243,1.467,-4.189,-0.264,-0.338,0.271,-0.625,0.153,0.500,28.631,-81.803,83.433,62.304,18.197,0.502
1275,9.319,13.427,77.098,8.276,1.405,-4.172,-0.263,-0.336,0.262,-0.625,0.153,0.500,28.631,-81.803,83.543,62.108,18.222,0.502
1276,9.101,13.053,77.302,8.314,1.338,-4.153,-0.263,-0.334,0.252,-0.625,0.153,0.500,28.631,-81.803,83.683,61.896,18.251,0.502
1277,8.898,12.714,77.482,8.348,1.277,-4.136,-0.264,-0.333,0.243,-0.625,0.153,0.500,28.631,-81.803,83.815,61.701,18.280,0.502
1278,8.692,12.378,77.654,8.383,1.216,-4.120,-0.264,-0.332,0.234,-0.625,0.153,0.500,28.631,-81.803,83.937,61.508,18.310,0.502
1279,8.478,12.039,77.825,8.419,1.154,-4.103,-0.262,-0.324,0.225,-0.618,0.173,0.500,28.631,-81.803,84.040,61.308,18.343,0.502
1280,8.264,11.713,77.990,8.456,1.092,-4.086,-0.262,-0.311,0.216,-0.618,0.193,0.500,28.631,-81.803,84.109,61.109,18.378,0.502
1281,8.035,11.386,78.159,8.495,1.026,-4.069,-0.261,-0.294,0.207,-0.618,0.207,0.500,28.631,-81.803,84.145,60.900,18.417,0.502
1282,7.817,11.095,78.314,8.532,0.965,-4.052,-0.261,-0.277,0.199,-0.618,0.216,0.500,28.631,-81.803,84.150,60.703,18.456,0.502
1283,7.571,10.789,78.482,8.574,0.898,-4.034,-0.261,-0.260,0.190,-0.618,0.225,0.500,28.631,-81.803,84.139,60.486,18.501,0.502
1284,7.358,10.515,78.620,8.610,0.845,-4.018,-0.258,-0.281,0.183,-0.599,0.133,0.500,28.631,-81.803,84.132,60.301,18.542,0.502
1285,7.132,10.208,78.757,8.648,0.788,-4.002,-0.256,-0.297,0.175,-0.599,0.140,0.500,28.631,-81.803,84.137,60.107,18.587,0.502
1286,6.911,9.898,78.884,8.686,0.733,-3.986,-0.256,-0.310,0.168,-0.599,0.144,0.500,28.631,-81.803,84.163,59.918,18.632,0.502
1287,6.702,9.599,78.997,8.722,0.681,-3.971,-0.254,-0.319,0.162,-0.590,0.144,0.500,28.631,-81.803,84.203,59.739,18.677,0.502
1288,6.473,9.265,79.114,8.762,0.624,-3.956,-0.254,-0.326,0.155,-0.590,0.149,0.500,28.631,-81.803,84.254,59.545,18.727,0.502
1289,6.261,8.958,79.216,8.799,0.571,-3.942,-0.255,-0.330,0.149,-0.590,0.155,0.500,28.631,-81.803,84.294,59.366,18.774,0.502
1290,6.041,8.649,79.317,8.837,0.516,-3.928,-0.256,-0.318,0.143,-0.590,0.194,0.500,28.631,-81.803,84.318,59.179,18.825,0.502
1291,5.823,8.425,79.423,8.876,0.452,-3.916,-0.253,-0.201,0.137,-0.590,0.501,0.500,28.631,-81.803,84.317,58.986,18.878,0.502
1292,5.573,8.314,79.547,8.918,0.386,-3.902,-0.271,-0.066,0.131,-0.665,0.579,0.500,28.631,-81.803,84.288,58.773,18.938,0.502
1293,5.322,8.317,79.668,8.957,0.331,-3.889,-0.296,0.041,0.127,-0.731,0.598,0.500,28.631,-81.803,84.248,58.586,18.993,0.502
1294,5.051,8.405,79.794,8.996,0.284,-3.876,-0.317,0.128,0.125,-0.756,0.598,0.500,28.631,-81.803,84.207,58.407,19.048,0.502
1295,4.769,8.563,79.925,9.034,0.243,-3.862,-0.329,0.199,0.126,-0.756,0.598,0.500,28.631,-81.803,84.183,58.238,19.103,0.502
1296,4.472,8.782,80.066,9.072,0.210,-3.847,-0.336,0.254,0.127,-0.756,0.598,0.500,28.631,-81.803,84.187,58.075,19.160,0.502
1297,4.164,9.051,80.215,9.112,0.184,-3.831,-0.340,0.295,0.130,-0.756,0.598,0.500,28.631,-81.803,84.224,57.919,19.217,0.502
1298,3.880,9.322,80.355,9.147,0.167,-3.816,-0.342,0.319,0.133,-0.756,0.598,0.500,28.631,-81.803,84.281,57.790,19.269,0.502
1299,3.578,9.628,80.508,9.184,0.156,-3.800,-0.345,0.335,0.137,-0.756,0.598,0.500,28.631,-81.803,84.349,57.669,19.323,0.502
1300,3.287,9.937,80.659,9.219,0.152,-3.785,-0.342,0.345,0.142,-0.732,0.598,0.500,28.631,-81.803,84.409,57.569,19.373,0.502
1301,2.993,10.260,80.818,9.253,0.152,-3.769,-0.338,0.350,0.146,-0.716,0.598,0.500,28.631,-81.803,84.446,57.484,19.424,0.502
1302,2.709,10.576,80.975,9.286,0.158,-3.753,-0.338,0.350,0.150,-0.716,0.598,0.500,28.631,-81.803,84.455,57.422,19.472,0.502
1303,2.415,10.904,81.138,9.319,0.168,-3.737,-0.342,0.352,0.154,-0.716,0.611,0.500,28.631,-81.803,84.436,57.380,19.519,0.502
1304,2.125,11.224,81.299,9.349,0.181,-3.721,-0.349,0.354,0.157,-0.707,0.622,0.500,28.631,-81.803,84.406,57.358,19.563,0.502
1305,1.837,11.550,81.460,9.379,0.197,-3.706,-0.346,0.360,0.160,-0.681,0.641,0.500,28.631,-81.803,84.381,57.355,19.606,0.502
1306,1.550,11.889,81.629,9.408,0.218,-3.690,-0.336,0.362,0.163,-0.665,0.641,0.500,28.631,-81.803,84.376,57.369,19.649,0.502
1307,1.261,12.248,81.808,9.438,0.244,-3.674,-0.321,0.361,0.165,-0.641,0.641,0.500,28.631,-81.803,84.402,57.405,19.693,0.502
1308,1.006,12.576,81.972,9.464,0.270,-3.659,-0.312,0.358,0.166,-0.619,0.641,0.500,28.631,-81.803,84.452,57.460,19.732,0.502
1309,0.752,12.913,82.138,9.490,0.300,-3.645,-0.302,0.357,0.164,-0.574,0.649,0.500,28.631,-81.803,84.512,57.539,19.769,0.502
1310,0.520,13.244,82.296,9.514,0.330,-3.631,-0.287,0.360,0.162,-0.531,0.665,0.500,28.631,-81.803,84.565,57.635,19.805,0.502
1311,0.304,13.580,82.450,9.536,0.363,-3.617,-0.268,0.367,0.158,-0.502,0.685,0.500,28.631,-81.803,84.595,57.751,19.838,0.502
1312,0.166,13.921,82.599,9.558,0.399,-3.603,-0.163,0.370,0.154,-0.241,0.685,0.500,28.631,-81.803,84.597,57.886,19.870,0.502
1313,0.111,14.285,82.750,9.579,0.440,-3.588,-0.073,0.373,0.146,-0.241,0.695,0.500,28.631,-81.803,84.574,58.052,19.902,0.502
1314,0.117,14.650,82.889,9.598,0.485,-3.573,-0.019,0.373,0.132,-0.233,0.695,0.500,28.631,-81.803,84.540,58.245,19.931,0.502
1315,0.157,14.994,83.005,9.615,0.529,-3.559,0.020,0.373,0.117,-0.215,0.695,0.500,28.631,-81.803,84.519,58.450,19.956,0.502
1316,0.235,15.357,83.111,9.632,0.578,-3.543,0.061,0.371,0.099,-0.188,0.695,0.500,28.631,-81.803,84.528,58.691,19.981,0.502
1317,0.345,15.693,83.198,9.646,0.629,-3.528,0.101,0.349,0.081,-0.153,0.641,0.500,28.631,-81.803,84.575,58.948,20.002,0.502
1318,0.456,15.974,83.264,9.658,0.682,-3.512,0.101,0.292,0.062,-0.218,0.527,0.500,28.631,-81.803,84.652,59.222,20.021,0.502
1319,0.578,16.134,83.313,9.668,0.746,-3.495,0.117,0.130,0.044,-0.151,0.227,0.500,28.631,-81.803,84.749,59.539,20.036,0.502
1320,0.727,16.153,83.343,9.678,0.806,-3.479,0.157,-0.015,0.026,-0.062,0.200,0.500,28.631,-81.803,84.845,59.877,20.051,0.502
1321,0.910,16.042,83.354,9.687,0.859,-3.462,0.198,-0.147,0.008,-0.015,0.162,0.500,28.631,-81.803,84.919,60.209,20.067,0.502
1322,1.112,15.851,83.345,9.698,0.901,-3.446,0.227,-0.225,-0.010,0.003,0.229,0.500,28.631,-81.803,84.965,60.513,20.083,0.502
1323,1.313,15.594,83.317,9.709,0.936,-3.431,0.234,-0.307,-0.028,0.003,0.168,0.500,28.631,-81.803,84.988,60.786,20.100,0.502
1324,1.517,15.241,83.267,9.723,0.967,-3.416,0.226,-0.392,-0.046,0.003,0.126,0.500,28.631,-81.803,85.005,61.055,20.119,0.502
1325,1.694,14.832,83.202,9.736,0.989,-3.402,0.213,-0.479,-0.061,0.003,0.056,0.500,28.631,-81.803,85.030,61.283,20.139,0.502
1326,1.863,14.326,83.116,9.753,1.002,-3.387,0.196,-0.551,-0.075,0.003,0.051,0.500,28.631,-81.803,85.083,61.493,20.162,0.502
1327,2.009,13.783,83.017,9.771,1.004,-3.374,0.181,-0.603,-0.086,0.003,0.047,0.500,28.631,-81.803,85.165,61.658,20.188,0.502
1328,2.152,13.149,82.897,9.792,0.995,-3.361,0.166,-0.641,-0.096,0.003,0.047,0.500,28.631,-81.803,85.279,61.797,20.218,0.502
1329,2.271,12.547,82.779,9.814,0.977,-3.350,0.154,-0.661,-0.102,0.003,0.047,0.500,28.631,-81.802,85.390,61.887,20.248,0.502
1330,2.379,11.933,82.654,9.838,0.951,-3.340,0.144,-0.671,-0.106,0.003,0.047,0.500,28.631,-81.802,85.483,61.945,20.280,0.502
1331,2.479,11.317,82.525,9.863,0.917,-3.331,0.134,-0.672,-0.109,0.003,0.047,0.500,28.631,-81.802,85.545,61.973,20.315,0.502
1332,2.572,10.706,82.395,9.890,0.875,-3.323,0.125,-0.666,-0.110,0.003,0.047,0.500,28.631,-81.802,85.569,61.974,20.352,0.502
1333,2.663,10.069,82.257,9.920,0.825,-3.315,0.117,-0.653,-0.108,0.003,0.051,0.500,28.631,-81.802,85.559,61.949,20.394,0.502
1334,2.746,9.517,82.132,9.950,0.768,-3.309,0.112,-0.587,-0.105,0.003,0.170,0.500,28.631,-81.802,85.537,61.898,20.437,0.502
1335,2.830,9.014,82.009,9.982,0.706,-3.303,0.108,-0.517,-0.100,0.003,0.193,0.500,28.631,-81.802,85.522,61.822,20.483,0.502
1336,2.875,8.591,81.898,10.013,0.644,-3.298,0.057,-0.447,-0.094,-0.127,0.220,0.500,28.631,-81.802,85.530,61.734,20.531,0.502
1337,2.864,8.201,81.796,10.045,0.586,-3.293,-0.010,-0.422,-0.085,-0.229,0.134,0.500,28.631,-81.802,85.566,61.639,20.580,0.502
1338,2.829,7.815,81.702,10.079,0.523,-3.288,-0.025,-0.391,-0.072,-0.158,0.153,0.500,28.631,-81.802,85.622,61.532,20.634,0.502
1339,2.782,7.480,81.627,10.112,0.463,-3.284,-0.044,-0.359,-0.059,-0.188,0.169,0.500,28.631,-81.802,85.674,61.424,20.686,0.502
1340,2.713,7.151,81.564,10.148,0.398,-3.279,-0.065,-0.320,-0.043,-0.214,0.190,0.500,28.631,-81.802,85.704,61.302,20.745,0.502
1341,2.637,6.879,81.522,10.181,0.340,-3.276,-0.080,-0.289,-0.026,-0.225,0.194,0.500,28.631,-81.802,85.696,61.188,20.800,0.502
1342,2.553,6.623,81.498,10.216,0.282,-3.272,-0.088,-0.263,-0.009,-0.225,0.194,0.500,28.631,-81.802,85.654,61.068,20.859,0.502
1343,2.471,6.403,81.491,10.248,0.228,-3.269,-0.091,-0.241,0.007,-0.225,0.202,0.500,28.631,-81.802,85.597,60.954,20.914,0.502
1344,2.383,6.186,81.501,10.283,0.174,-3.265,-0.093,-0.223,0.025,-0.225,0.202,0.500,28.631,-81.802,85.545,60.830,20.975,0.502
1345,2.302,5.995,81.527,10.317,0.125,-3.261,-0.094,-0.210,0.041,-0.225,0.202,0.500,28.631,-81.802,85.521,60.710,21.034,0.502
1346,2.220,5.806,81.569,10.351,0.077,-3.258,-0.093,-0.199,0.058,-0.225,0.202,0.500,28.631,-81.802,85.532,60.582,21.095,0.502
1347,2.134,5.609,81.633,10.390,0.026,-3.254,-0.092,-0.192,0.075,-0.225,0.202,0.500,28.631,-81.802,85.580,60.438,21.163,0.502
1348,2.057,5.433,81.706,10.425,-0.019,-3.250,-0.090,-0.187,0.090,-0.225,0.202,0.500,28.631,-81.802,85.638,60.306,21.226,0.502
1349,1.983,5.259,81.793,10.460,-0.062,-3.246,-0.088,-0.184,0.104,-0.225,0.202,0.500,28.631,-81.802,85.684,60.175,21.290,0.502
1350,1.913,5.087,81.892,10.495,-0.103,-3.242,-0.085,-0.183,0.116,-0.225,0.202,0.500,28.631,-81.802,85.701,60.047,21.353,0.502
1351,1.848,4.920,81.998,10.530,-0.142,-3.237,-0.083,-0.182,0.128,-0.225,0.202,0.500,28.631,-81.802,85.684,59.923,21.416,0.502
1352,1.784,4.747,82.119,10.565,-0.181,-3.233,-0.080,-0.183,0.138,-0.225,0.202,0.500,28.631,-81.802,85.644,59.797,21.480,0.502
1353,1.722,4.574,82.248,10.601,-0.219,-3.228,-0.077,-0.183,0.148,-0.225,0.202,0.500,28.631,-81.802,85.601,59.669,21.546,0.502
1354,1.661,4.394,82.389,10.639,-0.257,-3.222,-0.075,-0.185,0.156,-0.225,0.202,0.500,28.631,-81.802,85.580,59.532,21.614,0.502
1355,1.605,4.219,82.533,10.676,-0.294,-3.217,-0.073,-0.186,0.163,-0.225,0.202,0.500,28.631,-81.802,85.592,59.396,21.682,0.502
1356,1.548,4.037,82.688,10.714,-0.330,-3.211,-0.070,-0.187,0.168,-0.225,0.202,0.500,28.631,-81.802,85.639,59.253,21.752,0.502
1357,1.497,3.860,82.842,10.752,-0.366,-3.205,-0.066,-0.187,0.173,-0.220,0.202,0.500,28.631,-81.802,85.695,59.111,21.821,0.502
1358,1.448,3.683,83.000,10.790,-0.400,-3.199,-0.063,-0.188,0.176,-0.220,0.202,0.500,28.631,-81.802,85.736,58.969,21.890,0.502
1359,1.401,3.500,83.164,10.829,-0.436,-3.192,-0.060,-0.187,0.178,-0.220,0.206,0.500,28.631,-81.802,85.741,58.824,21.962,0.502
1360,1.355,3.319,83.330,10.868,-0.471,-3.185,-0.058,-0.186,0.179,-0.220,0.206,0.500,28.631,-81.802,85.698,58.680,22.034,0.502
1361,1.313,3.142,83.497,10.908,-0.506,-3.178,-0.053,-0.181,0.179,-0.215,0.213,0.500,28.631,-81.802,85.620,58.535,22.107,0.502
1362,1.275,2.975,83.658,10.946,-0.540,-3.170,-0.051,-0.177,0.178,-0.215,0.213,0.500,28.631,-81.802,85.536,58.396,22.177,0.502
1363,1.241,2.811,83.818,10.985,-0.573,-3.163,-0.044,-0.172,0.176,-0.205,0.217,0.500,28.631,-81.802,85.470,58.257,22.249,0.502
1364,1.217,2.654,83.980,11.025,-0.607,-3.154,-0.030,-0.159,0.173,-0.181,0.236,0.500,28.631,-81.802,85.435,58.113,22.323,0.502
1365,1.216,2.611,84.169,11.073,-0.657,-3.144,-0.004,0.003,0.168,-0.158,0.525,0.500,28.631,-81.802,85.429,57.948,22.411,0.502
1366,1.230,2.688,84.321,11.112,-0.690,-3.136,0.012,0.114,0.162,-0.148,0.544,0.500,28.631,-81.802,85.425,57.814,22.483,0.502
1367,1.258,2.875,84.479,11.154,-0.717,-3.126,0.023,0.219,0.155,-0.148,0.575,0.500,28.631,-81.802,85.390,57.672,22.559,0.502
1368,1.293,3.141,84.628,11.194,-0.733,-3.115,0.031,0.302,0.148,-0.148,0.590,0.500,28.631,-81.802,85.311,57.534,22.632,0.502
1369,1.339,3.492,84.779,11.237,-0.738,-3.103,0.039,0.367,0.140,-0.144,0.590,0.500,28.631,-81.802,85.183,57.391,22.707,0.502
1370,1.388,3.861,84.913,11.277,-0.732,-3.091,0.045,0.413,0.133,-0.144,0.600,0.500,28.631,-81.802,85.051,57.265,22.774,0.502
1371,1.442,4.265,85.041,11.316,-0.717,-3.079,0.051,0.449,0.126,-0.144,0.615,0.500,28.631,-81.802,84.937,57.147,22.838,0.502
1372,1.502,4.704,85.164,11.354,-0.693,-3.066,0.056,0.488,0.119,-0.144,0.654,0.500,28.631,-81.802,84.867,57.041,22.900,0.502
1373,1.565,5.164,85.278,11.390,-0.662,-3.052,0.061,0.525,0.112,-0.144,0.688,0.500,28.631,-81.802,84.838,56.955,22.958,0.502
1374,1.639,5.697,85.399,11.429,-0.617,-3.036,0.065,0.553,0.106,-0.144,0.688,0.500,28.631,-81.802,84.835,56.879,23.017,0.502
1375,1.713,6.219,85.508,11.464,-0.567,-3.020,0.069,0.573,0.100,-0.144,0.704,0.500,28.631,-81.802,84.829,56.831,23.070,0.502
1376,1.791,6.754,85.614,11.497,-0.508,-3.004,0.073,0.585,0.094,-0.144,0.704,0.500,28.631,-81.802,84.793,56.808,23.120,0.502
1377,1.874,7.294,85.715,11.529,-0.442,-2.986,0.077,0.587,0.089,-0.144,0.704,0.500,28.631,-81.802,84.724,56.812,23.166,0.502
1378,1.963,7.842,85.816,11.560,-0.367,-2.968,0.081,0.576,0.085,-0.144,0.704,0.500,28.631,-81.802,84.635,56.845,23.211,0.502
1379,2.054,8.361,85.910,11.589,-0.288,-2.949,0.084,0.563,0.080,-0.144,0.704,0.500,28.631,-81.802,84.561,56.909,23.251,0.502
1380,2.146,8.868,86.001,11.615,-0.205,-2.929,0.086,0.548,0.076,-0.144,0.704,0.500,28.631,-81.802,84.530,57.003,23.289,0.502
1381,2.240,9.362,86.089,11.640,-0.119,-2.908,0.087,0.534,0.073,-0.144,0.704,0.500,28.631,-81.802,84.553,57.130,23.323,0.502
1382,2.334,9.842,86.175,11.663,-0.030,-2.887,0.087,0.520,0.070,-0.144,0.704,0.500,28.631,-81.802,84.616,57.290,23.355,0.502
1383,2.427,10.295,86.256,11.683,0.058,-2.866,0.089,0.507,0.068,-0.139,0.704,0.500,28.631,-81.802,84.686,57.479,23.383,0.502
1384,2.526,10.751,86.338,11.701,0.150,-2.844,0.092,0.494,0.066,-0.133,0.704,0.500,28.631,-81.802,84.739,57.707,23.410,0.502
1385,2.588,11.195,86.419,11.718,0.243,-2.822,0.040,0.480,0.064,-0.249,0.695,0.500,28.631,-81.802,84.755,57.969,23.433,0.502
1386,2.628,11.627,86.501,11.732,0.337,-2.799,0.021,0.468,0.066,-0.224,0.695,0.500,28.631,-81.802,84.740,58.264,23.454,0.502
1387,2.665,12.055,86.589,11.745,0.434,-2.775,0.020,0.449,0.070,-0.201,0.673,0.500,28.631,-81.802,84.723,58.599,23.474,0.502
1388,2.708,12.474,86.684,11.756,0.538,-2.749,0.023,0.411,0.074,-0.194,0.622,0.500,28.631,-81.802,84.740,58.988,23.492,0.502
1389,2.749,12.824,86.773,11.764,0.632,-2.726,0.023,0.374,0.077,-0.194,0.598,0.500,28.631,-81.802,84.805,59.374,23.506,0.502
1390,2.793,13.144,86.870,11.771,0.730,-2.701,0.023,0.319,0.081,-0.194,0.540,0.500,28.631,-81.802,84.917,59.813,23.519,0.502
1391,2.834,13.403,86.963,11.776,0.819,-2.677,0.022,0.274,0.085,-0.194,0.528,0.500,28.631,-81.802,85.031,60.248,23.530,0.502
1392,2.877,13.631,87.060,11.781,0.906,-2.653,0.020,0.236,0.089,-0.194,0.520,0.500,28.631,-81.802,85.123,60.712,23.540,0.502
1393,2.918,13.825,87.157,11.784,0.985,-2.630,0.019,0.209,0.092,-0.194,0.520,0.500,28.631,-81.802,85.167,61.173,23.548,0.502
1394,2.958,13.996,87.256,11.787,1.060,-2.607,0.017,0.186,0.095,-0.194,0.509,0.500,28.631,-81.802,85.173,61.640,23.556,0.502
1395,2.999,14.162,87.364,11.789,1.134,-2.582,0.015,0.171,0.099,-0.194,0.509,0.500,28.631,-81.802,85.168,62.139,23.564,0.502
1396,3.036,14.311,87.468,11.791,1.199,-2.560,0.012,0.166,0.102,-0.194,0.509,0.500,28.631,-81.802,85.187,62.610,23.570,0.502
1397,3.070,14.464,87.579,11.793,1.262,-2.536,0.005,0.167,0.104,-0.203,0.509,0.500,28.631,-81.802,85.252,63.096,23.576,0.502
1398,3.098,14.612,87.685,11.794,1.318,-2.515,0.001,0.172,0.107,-0.203,0.509,0.500,28.631,-81.802,85.349,63.555,23.581,0.502
1399,3.120,14.774,87.802,11.795,1.374,-2.491,-0.010,0.179,0.110,-0.222,0.509,0.500,28.631,-81.802,85.464,64.044,23.585,0.502
1400,3.162,14.856,87.923,11.793,1.441,-2.466,0.016,0.059,0.113,-0.149,0.249,0.500,28.631,-81.802,85.560,64.581,23.588,0.502
1401,3.207,14.823,88.053,11.793,1.505,-2.439,0.009,-0.047,0.114,-0.184,0.241,0.500,28.631,-81.802,85.605,65.186,23.590,0.502
1402,3.238,14.726,88.161,11.793,1.549,-2.416,0.002,-0.111,0.115,-0.190,0.241,0.500,28.631,-81.802,85.605,65.675,23.593,0.502
1403,3.261,14.581,88.266,11.795,1.584,-2.395,-0.006,-0.156,0.116,-0.196,0.241,0.500,28.631,-81.802,85.600,66.136,23.596,0.502
1404,3.277,14.413,88.368,11.798,1.609,-2.374,-0.011,-0.181,0.117,-0.196,0.247,0.500,28.631,-81.802,85.625,66.553,23.601,0.502
1405,3.282,14.231,88.468,11.802,1.626,-2.354,-0.025,-0.194,0.117,-0.215,0.247,0.500,28.631,-81.802,85.697,66.942,23.606,0.502
1406,3.273,14.126,88.573,11.809,1.627,-2.335,-0.041,-0.080,0.117,-0.241,0.505,0.500,28.631,-81.802,85.808,67.289,23.612,0.502
1407,3.153,14.121,88.684,11.816,1.627,-2.315,-0.189,0.027,0.117,-0.567,0.528,0.500,28.631,-81.802,85.927,67.613,23.618,0.502
1408,2.925,14.216,88.808,11.822,1.628,-2.295,-0.293,0.131,0.123,-0.635,0.560,0.500,28.631,-81.802,86.028,67.950,23.623,0.502
1409,2.616,14.417,88.954,11.828,1.633,-2.274,-0.355,0.229,0.133,-0.656,0.579,0.500,28.631,-81.802,86.087,68.313,23.628,0.502
1410,2.304,14.671,89.101,11.833,1.642,-2.255,-0.384,0.298,0.145,-0.666,0.579,0.500,28.631,-81.802,86.106,68.662,23.631,0.502
1411,1.982,14.978,89.260,11.835,1.658,-2.236,-0.395,0.351,0.157,-0.666,0.579,0.500,28.631,-81.802,86.122,69.033,23.634,0.502
1412,1.662,15.325,89.430,11.836,1.679,-2.217,-0.394,0.391,0.169,-0.654,0.579,0.500,28.631,-81.802,86.167,69.427,23.635,0.502
1413,1.354,15.702,89.611,11.836,1.706,-2.199,-0.383,0.420,0.180,-0.638,0.579,0.500,28.631,-81.802,86.262,69.848,23.634,0.502
1414,1.082,16.100,89.800,11.833,1.738,-2.180,-0.341,0.439,0.189,-0.552,0.579,0.500,28.631,-81.802,86.401,70.296,23.632,0.502
1415,0.946,16.496,89.989,11.829,1.775,-2.163,-0.176,0.448,0.196,-0.218,0.579,0.500,28.631,-81.802,86.554,70.755,23.629,0.502
1416,0.924,16.929,90.195,11.823,1.821,-2.144,-0.058,0.443,0.193,-0.172,0.567,0.500,28.631,-81.802,86.703,71.289,23.623,0.502
1417,0.974,17.310,90.382,11.814,1.871,-2.126,0.009,0.407,0.184,-0.149,0.508,0.500,28.631,-81.802,86.804,71.832,23.615,0.502
1418,1.063,17.570,90.556,11.801,1.933,-2.108,0.049,0.248,0.171,-0.132,0.228,0.500,28.631,-81.802,86.870,72.428,23.603,0.502
1419,1.132,17.698,90.709,11.789,1.988,-2.089,0.019,0.114,0.157,-0.242,0.207,0.500,28.631,-81.802,86.924,73.032,23.591,0.502
1420,1.187,17.723,90.852,11.777,2.039,-2.071,0.010,0.004,0.143,-0.224,0.207,0.500,28.631,-81.802,87.002,73.641,23.579,0.502
1421,1.233,17.656,90.987,11.765,2.084,-2.051,0.004,-0.086,0.129,-0.224,0.207,0.500,28.631,-81.802,87.132,74.258,23.566,0.502
1422,1.262,17.530,91.100,11.756,2.117,-2.033,-0.008,-0.149,0.116,-0.238,0.207,0.500,28.631,-81.802,87.301,74.803,23.554,0.502
1423,1.276,17.354,91.199,11.749,2.142,-2.015,-0.020,-0.200,0.103,-0.246,0.194,0.500,28.631,-81.802,87.488,75.309,23.543,0.502
1424,1.276,17.143,91.285,11.744,2.158,-1.997,-0.030,-0.234,0.091,-0.246,0.194,0.500,28.631,-81.802,87.659,75.775,23.534,0.502
1425,1.302,16.911,91.358,11.741,2.166,-1.980,0.014,-0.255,0.079,-0.131,0.194,0.500,28.631,-81.802,87.790,76.200,23.525,0.502
1426,1.349,16.659,91.421,11.740,2.167,-1.962,0.034,-0.265,0.065,-0.131,0.194,0.500,28.631,-81.802,87.880,76.597,23.517,0.502
1427,1.399,16.411,91.467,11.740,2.162,-1.946,0.041,-0.268,0.051,-0.131,0.194,0.500,28.631,-81.802,87.942,76.945,23.511,0.502
1428,1.450,16.150,91.502,11.742,2.151,-1.928,0.042,-0.265,0.037,-0.131,0.194,0.500,28.631,-81.802,88.016,77.281,23.506,0.502
1429,1.492,15.917,91.522,11.745,2.136,-1.913,0.040,-0.258,0.025,-0.131,0.194,0.500,28.631,-81.802,88.119,77.558,23.502,0.502
1430,1.532,15.671,91.531,11.750,2.116,-1.896,0.037,-0.248,0.013,-0.131,0.194,0.500,28.631,-81.802,88.274,77.834,23.498,0.502
1431,1.565,15.430,91.529,11.756,2.091,-1.879,0.032,-0.236,0.001,-0.131,0.194,0.500,28.631,-81.802,88.458,78.092,23.496,0.502
1432,1.589,15.220,91.517,11.762,2.067,-1.864,0.028,-0.225,-0.008,-0.131,0.194,0.500,28.631,-81.802,88.611,78.307,23.496,0.502
1433,1.607,15.021,91.498,11.769,2.041,-1.849,0.024,-0.214,-0.016,-0.131,0.194,0.500,28.631,-81.802,88.723,78.505,23.496,0.502
1434,1.620,14.832,91.472,11.777,2.013,-1.835,0.021,-0.203,-0.023,-0.131,0.194,0.500,28.631,-81.802,88.788,78.686,23.497,0.502
1435,1.629,14.652,91.441,11.786,1.984,-1.821,0.017,-0.193,-0.028,-0.131,0.194,0.500,28.631,-81.802,88.825,78.853,23.500,0.502
1436,1.631,14.481,91.406,11.794,1.955,-1.807,0.010,-0.184,-0.033,-0.140,0.194,0.500,28.631,-81.802,88.866,79.009,23.503,0.502
1437,1.616,14.313,91.366,11.804,1.925,-1.792,-0.009,-0.176,-0.036,-0.169,0.194,0.500,28.631,-81.802,88.945,79.158,23.507,0.502
1438,1.588,14.156,91.326,11.813,1.895,-1.779,-0.023,-0.169,-0.037,-0.178,0.194,0.500,28.631,-81.802,89.065,79.293,23.512,0.502
1439,1.546,14.006,91.287,11.823,1.865,-1.766,-0.038,-0.163,-0.037,-0.192,0.194,0.500,28.631,-81.802,89.211,79.419,23.518,0.502
1440,1.487,13.852,91.246,11.834,1.834,-1.752,-0.054,-0.157,-0.035,-0.206,0.194,0.500,28.631,-81.802,89.362,79.543,23.526,0.502
1441,1.422,13.715,91.212,11.844,1.805,-1.740,-0.066,-0.153,-0.032,-0.214,0.194,0.500,28.631,-81.802,89.465,79.648,23.533,0.502
1442,1.345,13.573,91.180,11.855,1.774,-1.728,-0.075,-0.149,-0.028,-0.218,0.194,0.500,28.631,-81.802,89.527,79.752,23.542,0.502
1443,1.267,13.442,91.154,11.866,1.746,-1.717,-0.083,-0.146,-0.023,-0.225,0.194,0.500,28.631,-81.802,89.556,79.843,23.551,0.502
1444,1.175,13.298,91.132,11.878,1.714,-1.704,-0.088,-0.143,-0.017,-0.225,0.194,0.500,28.631,-81.802,89.589,79.939,23.563,0.502
1445,1.088,13.167,91.118,11.890,1.685,-1.693,-0.090,-0.141,-0.010,-0.225,0.194,0.500,28.631,-81.802,89.656,80.019,23.574,0.502
1446,0.992,13.023,91.111,11.903,1.653,-1.681,-0.092,-0.139,-0.002,-0.225,0.194,0.500,28.631,-81.802,89.785,80.103,23.587,0.502
1447,0.909,12.899,91.112,11.915,1.625,-1.671,-0.093,-0.138,0.005,-0.225,0.194,0.500,28.631,-81.802,89.925,80.169,23.599,0.502
